author,text,publishedAt
@Ms4nonimus,"Need to go to Apple store to see them, feel them 😂",2025-09-10T08:11:49Z
@iainroundtree5670,Pro max obviously,2025-09-10T08:14:27Z
@liliyahuggins2136,They look so ugly man! I’d rather keep my 16 pro max for now 😂,2025-09-10T08:17:06Z
@mrwalter1049,If I'm not paying Pro Max. If I am paying Pro Max.,2025-09-10T08:17:49Z
@GDawg2K2,A HUAWEI Mate XT ULTIMATE!,2025-09-10T08:17:55Z
@chisomchilaka8177,17 Pro Max please,2025-09-10T08:19:47Z
@islandih,The base 17 is looking like a pretty sweet deal 👌🏽,2025-09-10T08:24:01Z
@jakariajihad7156,IPhone xe🫣,2025-09-10T08:27:43Z
@anhad924,17 pro max,2025-09-10T08:29:26Z
@elynnyan6450,Sticking with my 16 pro,2025-09-10T08:30:46Z
@darrylmuse9948,17 PM,2025-09-10T08:32:18Z
@Spartan720-l3f,"In the long run pro max would be the better option , but if you're light user the air will be the best choice.",2025-09-10T08:32:44Z
@onyedikamicheal349,17❤❤,2025-09-10T08:33:59Z
@h4x0rl33tee,iPhone air for me 😊,2025-09-10T08:40:09Z
@ttvunmatchedgaming_yt,Pro max,2025-09-10T08:45:37Z
@stanford19,"Pro Max. I just love that new design and think the new camera bump–plateau, is new season. I love it. I actually prefer it to the older square bump and think it's great. It's the first time I've actually felt like I might rock this phone WITHOUT a case (that has never happened before) 👀. And for all the obvious performance reasons. I will definitely be getting 2+ day battery life because I usually take calls on my mac and do phone things on my mac, but when I do get to my phone I will be enjoying the experience. MacBooks cannibalize a lot of what we do with iPhones, I don't think people talk about that enough haha",2025-09-10T08:46:42Z
@Xudbud,Base iPhone 17 😄,2025-09-10T08:46:45Z
@gowthamvarma7534,Air is absolutely stunning why can’t they make pro max like that they destroyed pro series premium look by replacing with aluminium 🤢🤮,2025-09-10T08:51:30Z
@chrisparnham,"They're all the same with a tiny slight 'improvement' but enough to con Americans to rush out and buy one, I guess. I'm going to stick with the Samsung I bought 3 years ago.",2025-09-10T08:52:48Z
@GreekUnboxer,17 pro max,2025-09-10T08:55:21Z
@Resident_gl_fan,Pro max easily,2025-09-10T08:57:12Z
@NgogaHerve,Me,2025-09-10T08:57:28Z
@baas_naas,Air,2025-09-10T08:57:36Z
@ti4nn442,17 Air. Send it to my address 🇵🇭🤣,2025-09-10T08:57:38Z
@NgogaHerve,17 pro max,2025-09-10T08:57:48Z
@jesterlobo9841,Promax if i have money😂,2025-09-10T08:58:04Z
@islandih,​@JuniorsChannel11 His substantial subscriber base suggests a considerable degree of influence 👌🏽,2025-09-10T08:59:25Z
@Barcabeat03,Pixel,2025-09-10T09:00:18Z
@simongibbs2986,iPhone 17,2025-09-10T09:01:07Z
@AS-C00ks,Dunno bro... woke up at 2:30 just to watch it and i have been up for 16 hours,2025-09-10T09:01:14Z
@punithreddy4749,none,2025-09-10T09:01:31Z
@techultron_etron,The iPhone 17 base would be ok for me 😊,2025-09-10T09:05:05Z
@don.t_look_at_me,I think I will choose 17 Pro Max.😅,2025-09-10T09:05:41Z
@luffykun9466,"bad reason for heat , and change metal titanium to aluminum 
they just want to use cheap metal and make more profit ,
even pro , they haven't change new Sony 200MP .
they should change main len too , still using 3nm and not getting 2nm
pro for this year is not a new , not new cpu still 6 cores and 3nm
no new main len and no new tech and upgrade battery tech .",2025-09-10T09:07:14Z
@sibonelodlamini1473,Iphone 17 base.,2025-09-10T09:10:21Z
@nickb8542,Air - Can't cope with the weight of the Max for years at this point,2025-09-10T09:10:44Z
@RC-hv5xn,S26 ultra and vivo x200pro,2025-09-10T09:11:46Z
@edgarsnezinu1439,I want 2! Pro max & air 😂,2025-09-10T09:19:13Z
@axieinfinity7597,Samsung Galaxy Fold 7,2025-09-10T09:21:28Z
@shylanthurvel5608,"Air. I cannot handle large phones so I’ll take the reduced battery , camera . But the one I actually want is the base 17",2025-09-10T09:28:52Z
@sooriyabison4241,Samsung S25,2025-09-10T09:28:54Z
@Nuleaf333,Id still take the max. What's under the hood is most important,2025-09-10T09:33:45Z
@adritz400,Pro max for battery capacity,2025-09-10T09:37:58Z
@Toxicburgur1003,base,2025-09-10T09:39:38Z
@omara7006,Of course iPhone 17 Pro Max,2025-09-10T09:39:58Z
@Charlie-f9p,You k ow if you quickly double click the on button on the Samsung turns to the camera,2025-09-10T09:44:39Z
@gbengabalogun4604,"Hi Mr Whosetheboss,
Just in case you want to get rid of your old iPhone, I am interested in it.

Thank you",2025-09-10T09:44:50Z
@Lil_quincy24,Iphone 17 pro max,2025-09-10T09:46:55Z
@sobanmalik943,Air,2025-09-10T09:48:07Z
@netstar5950,Neither.  I will stick with my Oneplus 13.,2025-09-10T09:51:08Z
@denikasmi1850,samsung,2025-09-10T09:57:17Z
@lewisdaniel8229,iphone air all day,2025-09-10T09:57:36Z
@CallcenterEmployee292,S 25 Ultra 100%,2025-09-10T09:58:09Z
@DrSiddha,Samsung o Google,2025-09-10T10:04:30Z
@Lil_quincy24,Iphone Air it's kinda off where your feel like it's not iphone but at the same time it's iphone the one which I will choose is the orange type,2025-09-10T10:05:03Z
@careywalters7960,@Mrwhosetheboss you promised me an iPhone you have not given me ..... please gift me the new iPhone 17 series...I love 💕 you,2025-09-10T10:08:20Z
@careywalters7960,Take it or leave it ... iPhone 17 series and Apple air are almost Perfect phones..... Apple really tried 💯🙏🏻.... Congratulations 🎉 to them ..they Made magic,2025-09-10T10:08:43Z
@khantatripura5012,Obviously pro max🤦🏻‍♀️🤦🏻‍♀️,2025-09-10T10:09:42Z
@Raznak,The audio processing on your video was not good for a mrwhosetheboss video. The silence was over processed and unnatural,2025-09-10T10:09:59Z
@rey40,All the Samsung boys coming here to say “Samsung SXX” every year like a routine 🤣,2025-09-10T10:13:27Z
@itsDeclanYT,The Google pixel 9 pro or the vivo x200 pro or the iphone 15 pro,2025-09-10T10:20:00Z
@petercarlsson6606,"Most def. The Air!
The rest is just boring.",2025-09-10T10:21:32Z
@ashbear2107,Air !,2025-09-10T10:24:15Z
@1987Arby,"They just made a smartphone version of their MacBook Air, no thanks. I'll go with the 17 Pro Max despite its limited color palette.",2025-09-10T10:26:01Z
@volantiad,"Neither: the air is beautiful, lightest and has the nicest colors.  The Pro MAX has all the features I want in a body that is too big and too heavy.  So, if any of the 17's, I'd go for the PRO: the camera features I'm looking for, but in a slightly less bulky/heavy format.  Now I'm weighing my options between 16 PRO & 17 PRO.",2025-09-10T10:32:51Z
@HamidouMoussaSeydou123,iphone 17,2025-09-10T10:41:29Z
@vbbts2795,Pro Max!,2025-09-10T10:43:41Z
@Mrmilk1776,iPhone 17 Pro Max,2025-09-10T10:44:24Z
@ayanleyeabolore4063,Definitely 17pro max,2025-09-10T10:48:46Z
@Gardener788,Iphone 13 pro max suddenly becomes old school....😂😂😂,2025-09-10T10:51:07Z
@JDArduino,Probably air,2025-09-10T10:51:13Z
@Samuel-h2l9n,Maybe pro max,2025-09-10T10:53:01Z
@AquaristBD,17 pro max,2025-09-10T10:53:47Z
@liveplus6223,Pro Max orange 🍊,2025-09-10T10:56:11Z
@dawnmarie85,Pro max,2025-09-10T11:00:15Z
@bitzannbobz,never would i have an iphone after batterygate,2025-09-10T11:00:59Z
@AURofficial,"None of them, they're way overpriced for what they are.",2025-09-10T11:03:34Z
@acandmishra,"You just blindly justify apple's move of launching ""air"". just saying it is even slimmer than S25 Edge does not make it better in any way. S25 Edge beats the hardware of this ""air "" model. Just don't do things that make your videos less credible  ...",2025-09-10T11:08:07Z
@davpzdu,Keeping my 16pro. Not too sure on the design of the new 17pro.,2025-09-10T11:08:23Z
@joshua2756,OnePlus 13,2025-09-10T11:10:56Z
@TheCEOCutshorts,S26 ultra 😂😂😂,2025-09-10T11:14:44Z
@TechGhuy5121,None of them,2025-09-10T11:17:57Z
@Abbidy,"The iPhone Air definately looks better, but I prefer the functionality, and like testing out all the features... So would definately go for the Pro, and looks unique and different as well compared to the last generations...",2025-09-10T11:18:48Z
@drive637.,None of these two. I'd get the Huawei Mate XTs Ultimate.,2025-09-10T11:23:20Z
@NicholasRicky256,I would take what u take bro😅. U more something more,2025-09-10T11:24:34Z
@mybinationallife9707,My wife and I are getting the ProMax once the hype dies down.,2025-09-10T11:25:48Z
@zdaejmcr,17 Pro Max,2025-09-10T11:25:56Z
@ShahzebKhan-n3e,17 pro max,2025-09-10T11:29:21Z
@JustinPham-u4h,17 pro,2025-09-10T11:31:01Z
@DynoStat,"iPhone 17, work won’t pay for pro max anymore",2025-09-10T11:31:23Z
@stephaniety1075,I’m so confused between the two,2025-09-10T11:32:01Z
@Lil_kyhoopz,Can I have the iPhone 17 pro please,2025-09-10T11:32:06Z
@kishoracharya2070,Can't buy anyone in reality but in imagination Samsung Galaxy s25 ultra or vivox200 pro😅,2025-09-10T11:32:39Z
@Lilyarn,Air,2025-09-10T11:33:17Z
@ThorSonofoden-h8x,Neither😂,2025-09-10T11:36:51Z
@landenbragg364,Samsung Galaxy s25 ultra  its better then any iPhone  you can do so much  more,2025-09-10T11:36:57Z
@TeamMafia.Ashish,17 pro max,2025-09-10T11:42:19Z
@toriasummers2670,"The Air all the way, though of course this is based on your video and the Apple event yesterday!!",2025-09-10T11:48:30Z
@andyeban,neither. these look like the worst iphones in a decade. watch marcus's video to see how to do a proper review.,2025-09-10T11:48:54Z
@mukulsingh2540,S25 ultra,2025-09-10T11:48:58Z
@deka01234,SS26 ultra,2025-09-10T11:49:20Z
@SagarRamani-kp3pf,ભગવા iphone....,2025-09-10T11:50:51Z
@deka01234,"Air has new C1X 5G modem, might be problematic and inferior 5G speed",2025-09-10T11:51:06Z
@mayorvibes1812,17 pro max,2025-09-10T11:53:37Z
@e-11,Air.,2025-09-10T11:59:26Z
@ign_Arian,Samsung s25 ultra only dream🥹,2025-09-10T12:01:43Z
@Sagar.k19,iPhone 17 air is great phone but the price 😢,2025-09-10T12:01:50Z
@bxnym,Pro Max!,2025-09-10T12:03:31Z
@CoderDemon12,Samsung 25 ultra,2025-09-10T12:05:42Z
@ephraimmensah161,The Galaxy S25 ultra,2025-09-10T12:08:57Z
@ericpisch2732,Pro max,2025-09-10T12:12:02Z
@9to5Techy,Pro Max,2025-09-10T12:12:11Z
@Nukeygyt,Pro max it’s double battery,2025-09-10T12:13:18Z
@JulleTime,17 pro max,2025-09-10T12:19:57Z
@vinayshakyawar,Pro. Can't have that small battery,2025-09-10T12:28:02Z
@I-Need-A-New-Hobby4186,"Ik ur obvi gonna do this eventually but

You should do another 1v1 Samsung Edge vs IPhone Air",2025-09-10T12:32:09Z
@DemonSlayer-vh8uy,Iphone 18 ultra,2025-09-10T12:32:24Z
@DLSKULLEDITS,Pro max 😅,2025-09-10T12:34:55Z
@adedamolaadesina2215,17 is just fine. T for thanks 😊,2025-09-10T12:38:21Z
@ashishsingh-mq8cu,The Air in Light Gold purely for aesthetics...,2025-09-10T12:41:54Z
@NicholasAlexander1,One?,2025-09-10T12:42:27Z
@Daniel-ru8je,"​@Hawkeye_504 a man of culture,I see",2025-09-10T12:43:44Z
@anichannnn,"Apple ditched titanium for aluminum—lighter, sure, but way less premium and scratch-prone. The lower logo + MagSafe tweak just messes up symmetry and accessories. And the size lineup? Huge L. The sweet spot was 6.7-inch, but now it’s either tiny Pro at 6.3, the gimmicky ‘iPhone Air,’ or this massive 17 Pro Max over 6.5. If you want a bigger phone, Apple basically forces you into the Max. Feels like style > function, and fans aren’t vibin’",2025-09-10T12:48:09Z
@Bruntygenius,"Sorry I will be having both. I currently run the 16 Pro Max as my personal phone. On Upgrade Anytime so will be upgrading to the 17 Pro Max (Changing from 1Tb to 2tb) in Orange. I am also running a 15 Plus as my work phone. When I am at my desk this is attached using the MagSafe stand to the top of my monitor using Continuity Camera for work calls. The contract has run out so I'm due an upgrade. I like the bigger screen so the 17 is a bit too small for me, but I don't need the Pro Max as a work phone. The Air is a good middle ground, the screen is bigger than the 17, the weight reduction is great when it needs to sit on my monitor as it more stable. I don't need the extra long battery life or extra cameras as they are not used. I wouldn't have it as my main phone but it will work great as a work phone for me.",2025-09-10T12:49:40Z
@DanielAtik-y5f,Pro max,2025-09-10T12:52:50Z
@SamanAthapaththu-s2g,Non of both....S26 Ultra🗿,2025-09-10T12:53:34Z
@T-AceGaming,Samsung s25 ultra,2025-09-10T12:53:57Z
@tylermelton2467,"Between the two, Air. I think 6.1"" is big enough but it being thinner should help",2025-09-10T12:54:26Z
@Its_Jake-g7e,iphone air,2025-09-10T12:56:41Z
@jay2official412,@adamstewart247Android never been a phone to brag about. All apps are made to look and function better on apple. Android still cant even get face id right and the fingerprint sensor barely works. 😂,2025-09-10T12:57:06Z
@tanishqjain5154,Niether i care too much about the tech to price ratio so air is trash and hated the new design on pro max to buy so i will stick to 17 if i wanna upgrade from 14 pro max or maybe switch to pixel,2025-09-10T13:02:18Z
@berdanbalat444,I get the air it looks awesome and will replace my 14 pro,2025-09-10T13:03:57Z
@C00lkid-u3z,@supsim20005th actually,2025-09-10T13:04:31Z
@Crixzeuz,Let us know when it can fold,2025-09-10T13:06:22Z
@palprotien5072,Holy like farm🥀🥀,2025-09-10T13:08:41Z
@Komla19,Pro max,2025-09-10T13:10:21Z
@davisnyakundi2702,17 pro max,2025-09-10T13:11:27Z
@Pizzarudler,17 Pro i need the Vapor Chamber and Faster USB speeds.,2025-09-10T13:14:23Z
@lukacalic1003,Please fix audio from your videos. You can hear when you cropped the voice its not you Aron this is amateur work.,2025-09-10T13:15:53Z
@Real-rants,I have iPhone 16 pro max i like it,2025-09-10T13:23:10Z
@Real-rants,I have iPhone 16 pro max i like it,2025-09-10T13:23:37Z
@TrulyBhutanese,Stil cnt react watsoweva 😂,2025-09-10T13:24:23Z
@JOYBOY-u9i,Can you do Samsung s24 ultra vs iPhone 17 pro Max,2025-09-10T13:25:14Z
@user-nx1on4nm4p,"Hi
I'm your big fan 
Please give me one I phone please",2025-09-10T13:30:24Z
@TheRealNightArBlox,17 air,2025-09-10T13:31:38Z
@ohidalgoe,oppo is the best,2025-09-10T13:33:10Z
@Rock6767,Pro max,2025-09-10T13:36:08Z
@kennedysgonzalez,17 pro max,2025-09-10T13:37:24Z
@unknown_prison7475,17 pro mx no brainer,2025-09-10T13:37:46Z
@Roadbunny777,I click on this video and the first ad that pops up is this same phone which I'm about to watch lol,2025-09-10T13:39:29Z
@jackson_heath,"@prathama1901 omg your so funny
ha.",2025-09-10T13:44:01Z
@bananasplitproductions3456,i think i'll take a nothing phone 3,2025-09-10T13:44:07Z
@kokomi9367,None,2025-09-10T13:45:11Z
@Deadvr14,Air,2025-09-10T13:45:52Z
@helldiverawesomemeeps,the pixel 10 pro,2025-09-10T13:46:56Z
@kenracezlol1628,Iphone 11,2025-09-10T13:49:39Z
@CasualViewer91,Neither. I'd just take the base 17 cuz I prefer the smaller size,2025-09-10T13:50:50Z
@imperatorpalpatine3978,"Pro Max for the sole reason that I can sell it for more money... Might be an unpopular opinion, but the Air and Pro phones are very ugly this year, especially the Air, even the 16e beats them imho (except that orange colour).
I am not sure what they were on about with the huge brick optics, they don't work, at least judging by video footage.",2025-09-10T13:53:21Z
@chadkaira1556,Apple should have focused on making the iphone air a gaming phone. Seeing that the mobile phone gaming society is growing rapidly,2025-09-10T13:57:33Z
@Techwizard-57,17 pro max any day,2025-09-10T13:57:44Z
@codmyoungan2875,"The air for sure, but unfortunately can’t afford one so just have to admire from a far",2025-09-10T14:04:27Z
@ABCD-6464,"for me, Its the Air model, Pro phone design is so ugly that i dont even want to hold it. Could have followed pixel phone design but NO.",2025-09-10T14:05:02Z
@DonnyKwek,"iPhone 17 because it has green colour. I know it’s called Sage, but it’s green to me. The only reason I am upgrading from my iPhone 12.",2025-09-10T14:06:52Z
@prathama1901,"@jackson_heathwhat a coincidence, your mom thought so too 😂",2025-09-10T14:07:52Z
@radhasola4207,17 air,2025-09-10T14:11:20Z
@RicquanReid,Pro max,2025-09-10T14:12:01Z
@Lordhuron_5,@JuniorsChannel11 Congratulations 🎉 you’ve won an IPhone 17 pro max 🎊👏 in our giveaway!”🎉,2025-09-10T14:12:27Z
@Lordhuron_5,@TristanBurgener Congratulations 🎉 you’ve won an IPhone 17 pro max 🎊👏 in our giveaway!”,2025-09-10T14:12:49Z
@mikecoshan3752,The iPhone pro & max has 8x optical as well according to wwdc,2025-09-10T14:13:19Z
@zakitazwarador1178,Pro,2025-09-10T14:17:34Z
@colindsouza979,Galaxy fold 6😂😂,2025-09-10T14:19:01Z
@efy1228,pro max but id take the base model any day,2025-09-10T14:21:33Z
@LostChronicles-i1l,Pro max as usual 😊,2025-09-10T14:23:25Z
@UNKNTHERAPPER,"I love the iphone 17 pro max but it just looks so bulky and I DISLIKE that.

The iPhone Air is slim and just different but fairly new and its bound to have issues or problems... also one speaker? That's wild! I love the Air but hard to know what to pick..",2025-09-10T14:24:05Z
@jaymatthew4871,iPhone Air 3 since it takes - 3years to make any apple product stable 😂,2025-09-10T14:24:23Z
@Loveone-y4q,17pm,2025-09-10T14:26:31Z
@galanthuman2157,None. Check the price and you will select a Samsung. More bang for the Buck. And I say that as a guy who had every Iphone since Iphone 1 (execpt Iphone 16) .,2025-09-10T14:28:31Z
@shiion6711,It's only 59usd cheaper than the z fold here... I would rather buy the z fold any day of the week,2025-09-10T14:34:36Z
@UNKNTHERAPPER,​@galanthuman2157 I got a samsung z fold 7 currently and I LOVEEE this phone and how thin it is. I dont think I would go back to ANY bulky phone.,2025-09-10T14:38:46Z
